residential_kw,dc_campus_1_kw,dc_campus_2_kw,dc_campus_3_kw
675.6498216000001,5000.0,8000.0,12000.0
645.8419458000001,5000.0,8000.0,12000.0
652.0519044000001,5000.0,8000.0,12000.0
649.1539458000001,5000.0,8000.0,12000.0
644.1859872000002,5000.0,8000.0,12000.0
649.1539458000001,5000.0,8000.0,12000.0
649.1539458000001,5000.0,8000.0,12000.0
649.1539458000001,5000.0,8000.0,12000.0
642.9439872000002,5000.0,8000.0,12000.0
649.1539458000001,5000.0,8000.0,12000.0
636.7340286000002,5000.0,8000.0,12000.0
652.0519044000001,5000.0,8000.0,12000.0
637.9759872000002,5000.0,8000.0,12000.0
643.3579458000003,5000.0,8000.0,12000.0
634.6640700000003,5000.0,8000.0,12000.0
634.6640700000003,5000.0,8000.0,12000.0
637.5620286000002,5000.0,8000.0,12000.0
640.4599872000002,5000.0,8000.0,12000.0
637.5620286000002,5000.0,8000.0,12000.0
628.4541114000003,5000.0,8000.0,12000.0
620.5881942000003,5000.0,8000.0,12000.0
625.9701528000003,5000.0,8000.0,12000.0
626.7981528000003,5000.0,8000.0,12000.0
626.7981528000003,5000.0,8000.0,12000.0
631.7661114000003,5000.0,8000.0,12000.0
634.6640700000002,5000.0,8000.0,12000.0
596.9902356000002,5000.0,8000.0,12000.0
619.7601942000001,5000.0,8000.0,12000.0
614.7922356000003,5000.0,8000.0,12000.0
625.9701528000002,5000.0,8000.0,12000.0
628.4541114000003,5000.0,8000.0,12000.0
634.6640700000002,5000.0,8000.0,12000.0
622.2441528000003,5000.0,8000.0,12000.0
629.6961114000002,5000.0,8000.0,12000.0
649.1540700000003,5000.0,8000.0,12000.0
646.2561114000001,5000.0,8000.0,12000.0
652.4660700000002,5000.0,8000.0,12000.0
647.4981114000002,5000.0,8000.0,12000.0
647.4981114000002,5000.0,8000.0,12000.0
641.7021942000002,5000.0,8000.0,12000.0
630.5242770000002,5000.0,8000.0,12000.0
649.5681114000002,5000.0,8000.0,12000.0
649.5681114000002,5000.0,8000.0,12000.0
628.8681528000003,5000.0,8000.0,12000.0
610.6523184000002,5000.0,8000.0,12000.0
618.1042770000003,5000.0,8000.0,12000.0
623.0722356000002,5000.0,8000.0,12000.0
618.1042770000003,5000.0,8000.0,12000.0
618.1042770000003,5000.0,8000.0,12000.0
618.1042770000003,5000.0,8000.0,12000.0
614.7922770000002,5000.0,8000.0,12000.0
628.8681528000003,5000.0,8000.0,12000.0
631.7661114000001,5000.0,8000.0,12000.0
634.6640700000002,5000.0,8000.0,12000.0
629.6961114000002,5000.0,8000.0,12000.0
634.6640700000002,5000.0,8000.0,12000.0
625.5561114000002,5000.0,8000.0,12000.0
626.3841114000003,5000.0,8000.0,12000.0
657.8479872000003,5000.0,8000.0,12000.0
658.2620286000002,5000.0,8000.0,12000.0
647.4981114000002,5000.0,8000.0,12000.0
646.2561114000002,5000.0,8000.0,12000.0
647.4981114000002,5000.0,8000.0,12000.0
643.7721528000002,5000.0,8000.0,12000.0
643.7721528000002,5000.0,8000.0,12000.0
637.9761942000001,5000.0,8000.0,12000.0
643.7721528000002,5000.0,8000.0,12000.0
613.1362770000003,5000.0,8000.0,12000.0
613.9642356000003,5000.0,8000.0,12000.0
620.1741942000001,5000.0,8000.0,12000.0
640.8741528000002,5000.0,8000.0,12000.0
640.8741528000002,5000.0,8000.0,12000.0
638.8041528000001,5000.0,8000.0,12000.0
646.6700700000002,5000.0,8000.0,12000.0
637.5621528000001,5000.0,8000.0,12000.0
646.6700700000002,5000.0,8000.0,12000.0
649.5680286000002,5000.0,8000.0,12000.0
649.5680286000002,5000.0,8000.0,12000.0
622.6581114000002,5000.0,8000.0,12000.0
623.9001114000001,5000.0,8000.0,12000.0
628.8680700000002,5000.0,8000.0,12000.0
628.8680700000002,5000.0,8000.0,12000.0
622.6581114000002,5000.0,8000.0,12000.0
620.5881114000001,5000.0,8000.0,12000.0
626.7980700000002,5000.0,8000.0,12000.0
631.3519872000002,5000.0,8000.0,12000.0
637.5619458000001,5000.0,8000.0,12000.0
643.3579044000002,5000.0,8000.0,12000.0
646.2558630000001,5000.0,8000.0,12000.0
642.9438630000001,5000.0,8000.0,12000.0
643.3579044000002,5000.0,8000.0,12000.0
649.1538216000001,5000.0,8000.0,12000.0
649.1538216000001,5000.0,8000.0,12000.0
644.1858630000002,5000.0,8000.0,12000.0
637.1479044000001,5000.0,8000.0,12000.0
630.9379458000001,5000.0,8000.0,12000.0
646.2558216000001,5000.0,8000.0,12000.0
643.3578630000002,5000.0,8000.0,12000.0
649.1538216000001,5000.0,8000.0,12000.0
641.2879044000001,5000.0,8000.0,12000.0
640.0459044000002,5000.0,8000.0,12000.0
646.2558630000001,5000.0,8000.0,12000.0
625.5559044000001,5000.0,8000.0,12000.0
619.3459458000001,5000.0,8000.0,12000.0
625.5559044000001,5000.0,8000.0,12000.0
628.4538630000003,5000.0,8000.0,12000.0
623.4859044000002,5000.0,8000.0,12000.0
640.8738630000001,5000.0,8000.0,12000.0
666.9557802000002,5000.0,8000.0,12000.0
666.9557802000002,5000.0,8000.0,12000.0
675.6496974000002,5000.0,8000.0,12000.0
645.0138216000001,5000.0,8000.0,12000.0
643.7718216000002,5000.0,8000.0,12000.0
638.8038630000002,5000.0,8000.0,12000.0
648.7397802000002,5000.0,8000.0,12000.0
625.5559458000001,5000.0,8000.0,12000.0
637.9758630000002,5000.0,8000.0,12000.0
637.9758630000002,5000.0,8000.0,12000.0
652.0517388000002,5000.0,8000.0,12000.0
652.0517388000002,5000.0,8000.0,12000.0
647.0837802000002,5000.0,8000.0,12000.0
657.8476974000001,5000.0,8000.0,12000.0
641.7018216000001,5000.0,8000.0,12000.0
648.7397802000002,5000.0,8000.0,12000.0
643.7718216000002,5000.0,8000.0,12000.0
649.9817802000001,5000.0,8000.0,12000.0
654.9497388000002,5000.0,8000.0,12000.0
645.8418216000001,5000.0,8000.0,12000.0
675.6496974000002,5000.0,8000.0,12000.0
670.6817388000002,5000.0,8000.0,12000.0
667.7838216000001,5000.0,8000.0,12000.0
657.8479458000003,5000.0,8000.0,12000.0
669.4398216000002,5000.0,8000.0,12000.0
645.8419044000001,5000.0,8000.0,12000.0
657.4337802000001,5000.0,8000.0,12000.0
652.8798216000001,5000.0,8000.0,12000.0
654.9498216000002,5000.0,8000.0,12000.0
654.9498216000002,5000.0,8000.0,12000.0
649.9818630000001,5000.0,8000.0,12000.0
643.7719044000002,5000.0,8000.0,12000.0
645.0139044000001,5000.0,8000.0,12000.0
657.8477802000001,5000.0,8000.0,12000.0
678.5477388000002,5000.0,8000.0,12000.0
681.4456974000002,5000.0,8000.0,12000.0
676.4777388000001,5000.0,8000.0,12000.0
666.1278216000002,5000.0,8000.0,12000.0
713.7376974000002,5000.0,8000.0,12000.0
710.0117388000002,5000.0,8000.0,12000.0
717.0496974000001,5000.0,8000.0,12000.0
714.1517388000002,5000.0,8000.0,12000.0
701.7318216000001,5000.0,8000.0,12000.0
707.9417802000002,5000.0,8000.0,12000.0
709.1837802000001,5000.0,8000.0,12000.0
695.1079044000003,5000.0,8000.0,12000.0
699.2477802000002,5000.0,8000.0,12000.0
680.2039458000003,5000.0,8000.0,12000.0
699.2477802000002,5000.0,8000.0,12000.0
699.2477802000002,5000.0,8000.0,12000.0
693.4518216000001,5000.0,8000.0,12000.0
673.1659872000001,5000.0,8000.0,12000.0
669.8539044000003,5000.0,8000.0,12000.0
649.5680700000003,5000.0,8000.0,12000.0
661.9879872000002,5000.0,8000.0,12000.0
666.9559458000002,5000.0,8000.0,12000.0
666.9559458000002,5000.0,8000.0,12000.0
660.7459872000002,5000.0,8000.0,12000.0
687.6559044000003,5000.0,8000.0,12000.0
687.6559044000003,5000.0,8000.0,12000.0
687.6559044000003,5000.0,8000.0,12000.0
690.5538630000002,5000.0,8000.0,12000.0
684.3439044000003,5000.0,8000.0,12000.0
684.7579458000002,5000.0,8000.0,12000.0
684.7579458000002,5000.0,8000.0,12000.0
679.7899872000002,5000.0,8000.0,12000.0
678.9619872000002,5000.0,8000.0,12000.0
678.9619872000002,5000.0,8000.0,12000.0
678.9619872000002,5000.0,8000.0,12000.0
673.1660286000002,5000.0,8000.0,12000.0
664.0581114000003,5000.0,8000.0,12000.0
645.4281528000002,5000.0,8000.0,12000.0
666.1281114000003,5000.0,8000.0,12000.0
655.3640700000003,5000.0,8000.0,12000.0
639.2181942000003,5000.0,8000.0,12000.0
652.0520700000003,5000.0,8000.0,12000.0
645.4281114000003,5000.0,8000.0,12000.0
655.3640286000002,5000.0,8000.0,12000.0
649.5681114000002,5000.0,8000.0,12000.0
649.1542356000002,5000.0,8000.0,12000.0
656.6061942000002,5000.0,8000.0,12000.0
661.5741528000003,5000.0,8000.0,12000.0
656.6061942000001,5000.0,8000.0,12000.0
659.5041942000003,5000.0,8000.0,12000.0
659.5041942000003,5000.0,8000.0,12000.0
664.4721528000002,5000.0,8000.0,12000.0
661.5741942000003,5000.0,8000.0,12000.0
650.3962770000003,5000.0,8000.0,12000.0
658.6762356000003,5000.0,8000.0,12000.0
658.6762356000003,5000.0,8000.0,12000.0
647.9123184000003,5000.0,8000.0,12000.0
647.9123184000002,5000.0,8000.0,12000.0
632.5944426000003,5000.0,8000.0,12000.0
639.2184012000004,5000.0,8000.0,12000.0
644.1863598000003,5000.0,8000.0,12000.0
634.2504426000003,5000.0,8000.0,12000.0
610.2384840000002,5000.0,8000.0,12000.0
626.3843598000003,5000.0,8000.0,12000.0
621.4164012000003,5000.0,8000.0,12000.0
623.4864012000003,5000.0,8000.0,12000.0
621.4164012000003,5000.0,8000.0,12000.0
618.5184426000002,5000.0,8000.0,12000.0
618.5184426000002,5000.0,8000.0,12000.0
652.8802770000002,5000.0,8000.0,12000.0
649.9823184000004,5000.0,8000.0,12000.0
655.7782770000002,5000.0,8000.0,12000.0
655.7782770000002,5000.0,8000.0,12000.0
645.0143598000003,5000.0,8000.0,12000.0
609.8246496000004,5000.0,8000.0,12000.0
621.0004968,5000.0,8000.0,12000.0
609.8225796,5000.0,8000.0,12000.0
621.0004968,5000.0,8000.0,12000.0
621.0004968,5000.0,8000.0,12000.0
604.8546210000001,5000.0,8000.0,12000.0
636.7324967999999,5000.0,8000.0,12000.0
641.7004554,5000.0,8000.0,12000.0
641.7004554,5000.0,8000.0,12000.0
641.7004554,5000.0,8000.0,12000.0
636.7324967999999,5000.0,8000.0,12000.0
641.7004554,5000.0,8000.0,12000.0
616.0325382000001,5000.0,8000.0,12000.0
611.0645796,5000.0,8000.0,12000.0
614.7905382,5000.0,8000.0,12000.0
595.3325795999999,5000.0,8000.0,12000.0
589.122621,5000.0,8000.0,12000.0
600.3005382,5000.0,8000.0,12000.0
600.3005382,5000.0,8000.0,12000.0
579.6005796,5000.0,8000.0,12000.0
573.3906209999999,5000.0,8000.0,12000.0
558.9006209999999,5000.0,8000.0,12000.0
558.9006209999999,5000.0,8000.0,12000.0
579.6005796,5000.0,8000.0,12000.0
579.6005796,5000.0,8000.0,12000.0
579.6005796,5000.0,8000.0,12000.0
579.6005796,5000.0,8000.0,12000.0
579.6005796,5000.0,8000.0,12000.0
579.6005796,5000.0,8000.0,12000.0
579.6005796,5000.0,8000.0,12000.0
574.632621,5000.0,8000.0,12000.0
579.6005796,5000.0,8000.0,12000.0
579.6005796,5000.0,8000.0,12000.0
574.632621,5000.0,8000.0,12000.0
569.6646623999999,5000.0,8000.0,12000.0
574.632621,5000.0,8000.0,12000.0
569.6646623999999,5000.0,8000.0,12000.0
579.6005796,5000.0,8000.0,12000.0
573.3906209999999,5000.0,8000.0,12000.0
579.6005796,5000.0,8000.0,12000.0
579.6005796,5000.0,8000.0,12000.0
579.6005796,5000.0,8000.0,12000.0
579.6005796,5000.0,8000.0,12000.0
579.6005796,5000.0,8000.0,12000.0
579.6005796,5000.0,8000.0,12000.0
579.6005796,5000.0,8000.0,12000.0
568.4226623999999,5000.0,8000.0,12000.0
569.6646623999999,5000.0,8000.0,12000.0
567.1806624,5000.0,8000.0,12000.0
568.4226623999999,5000.0,8000.0,12000.0
579.6005796,5000.0,8000.0,12000.0
573.3906209999999,5000.0,8000.0,12000.0
579.6005796,5000.0,8000.0,12000.0
579.6005796,5000.0,8000.0,12000.0
574.632621,5000.0,8000.0,12000.0
579.6005796,5000.0,8000.0,12000.0
579.6005796,5000.0,8000.0,12000.0
574.632621,5000.0,8000.0,12000.0
573.3906209999999,5000.0,8000.0,12000.0
574.632621,5000.0,8000.0,12000.0
600.3005382,5000.0,8000.0,12000.0
595.3325795999999,5000.0,8000.0,12000.0
600.3005382,5000.0,8000.0,12000.0
600.3005382,5000.0,8000.0,12000.0
600.3005382,5000.0,8000.0,12000.0
621.0004968,5000.0,8000.0,12000.0
621.0004968,5000.0,8000.0,12000.0
616.0325382,5000.0,8000.0,12000.0
611.0645795999999,5000.0,8000.0,12000.0
621.0004968,5000.0,8000.0,12000.0
606.0966209999999,5000.0,8000.0,12000.0
616.0325382,5000.0,8000.0,12000.0
616.0325382,5000.0,8000.0,12000.0
616.0325382,5000.0,8000.0,12000.0
621.0004968,5000.0,8000.0,12000.0
621.0004968,5000.0,8000.0,12000.0
621.0004968,5000.0,8000.0,12000.0
616.0325382,5000.0,8000.0,12000.0
621.0004968,5000.0,8000.0,12000.0
621.0004968,5000.0,8000.0,12000.0
600.3005382,5000.0,8000.0,12000.0
600.3005382,5000.0,8000.0,12000.0
600.3005382,5000.0,8000.0,12000.0
600.3005382,5000.0,8000.0,12000.0
600.3005382,5000.0,8000.0,12000.0
595.3325795999999,5000.0,8000.0,12000.0
594.0905796,5000.0,8000.0,12000.0
600.3005382,5000.0,8000.0,12000.0
584.1546623999999,5000.0,8000.0,12000.0
600.3005382,5000.0,8000.0,12000.0
621.0004968,5000.0,8000.0,12000.0
616.0325382,5000.0,8000.0,12000.0
621.0004968,5000.0,8000.0,12000.0
621.0004968,5000.0,8000.0,12000.0
616.0325382,5000.0,8000.0,12000.0
616.0325382,5000.0,8000.0,12000.0
616.0325382,5000.0,8000.0,12000.0
616.0325382,5000.0,8000.0,12000.0
616.0325382,5000.0,8000.0,12000.0
616.0325382,5000.0,8000.0,12000.0
614.7905381999999,5000.0,8000.0,12000.0
595.3325795999999,5000.0,8000.0,12000.0
600.3005382,5000.0,8000.0,12000.0
590.3646209999999,5000.0,8000.0,12000.0
600.3005382,5000.0,8000.0,12000.0
587.8806209999999,5000.0,8000.0,12000.0
614.7905382,5000.0,8000.0,12000.0
608.5805796000001,5000.0,8000.0,12000.0
590.3646209999999,5000.0,8000.0,12000.0
600.3005382,5000.0,8000.0,12000.0
600.3005382,5000.0,8000.0,12000.0
595.3325795999999,5000.0,8000.0,12000.0
574.632621,5000.0,8000.0,12000.0
579.6005796,5000.0,8000.0,12000.0
569.6646623999999,5000.0,8000.0,12000.0
573.3906209999999,5000.0,8000.0,12000.0
574.632621,5000.0,8000.0,12000.0
579.6005796,5000.0,8000.0,12000.0
600.3005382,5000.0,8000.0,12000.0
594.0905796,5000.0,8000.0,12000.0
595.3325795999999,5000.0,8000.0,12000.0
628.4546082000003,5000.0,8000.0,12000.0
645.8425668000002,5000.0,8000.0,12000.0
678.9625254000003,5000.0,8000.0,12000.0
712.0824840000001,5000.0,8000.0,12000.0
738.9924840000002,5000.0,8000.0,12000.0
772.1124426000002,5000.0,8000.0,12000.0
778.3224012000002,5000.0,8000.0,12000.0
773.3544426000002,5000.0,8000.0,12000.0
752.6544840000001,5000.0,8000.0,12000.0
751.4124840000002,5000.0,8000.0,12000.0
752.6544840000001,5000.0,8000.0,12000.0
757.6224426000002,5000.0,8000.0,12000.0
752.6544840000001,5000.0,8000.0,12000.0
757.6224426000002,5000.0,8000.0,12000.0
806.4744012000003,5000.0,8000.0,12000.0
811.4423598000002,5000.0,8000.0,12000.0
800.2644426000002,5000.0,8000.0,12000.0
799.0224426000002,5000.0,8000.0,12000.0
801.5064426000004,5000.0,8000.0,12000.0
778.3224012000002,5000.0,8000.0,12000.0
773.3544426000002,5000.0,8000.0,12000.0
773.3544426000002,5000.0,8000.0,12000.0
778.3224012000002,5000.0,8000.0,12000.0
811.4423598000003,5000.0,8000.0,12000.0
765.9024012000002,5000.0,8000.0,12000.0
786.6024426000001,5000.0,8000.0,12000.0
773.3544426000002,5000.0,8000.0,12000.0
778.3224012000002,5000.0,8000.0,12000.0
772.1124426000002,5000.0,8000.0,12000.0
738.9924840000002,5000.0,8000.0,12000.0
740.2344840000002,5000.0,8000.0,12000.0
745.2024426000002,5000.0,8000.0,12000.0
799.0223598000002,5000.0,8000.0,12000.0
794.0544012000001,5000.0,8000.0,12000.0
832.1423184000004,5000.0,8000.0,12000.0
832.1423184000004,5000.0,8000.0,12000.0
865.2622770000002,5000.0,8000.0,12000.0
893.4142770000001,5000.0,8000.0,12000.0
892.1722770000001,5000.0,8000.0,12000.0
925.2922356000003,5000.0,8000.0,12000.0
1030.8620700000001,5000.0,8000.0,12000.0
1030.8620700000001,5000.0,8000.0,12000.0
959.6541942000002,5000.0,8000.0,12000.0
964.6221528000003,5000.0,8000.0,12000.0
931.5021942000003,5000.0,8000.0,12000.0
964.6221528000003,5000.0,8000.0,12000.0
992.7741528000003,5000.0,8000.0,12000.0
1025.8941114000004,5000.0,8000.0,12000.0
964.6221528000003,5000.0,8000.0,12000.0
979.1121528000002,5000.0,8000.0,12000.0
932.3303184000004,5000.0,8000.0,12000.0
892.1722770000001,5000.0,8000.0,12000.0
872.7143184000004,5000.0,8000.0,12000.0
838.3523598000003,5000.0,8000.0,12000.0
844.5623184000003,5000.0,8000.0,12000.0
877.6822770000002,5000.0,8000.0,12000.0
861.5364012000002,5000.0,8000.0,12000.0
877.6822770000002,5000.0,8000.0,12000.0
844.5623184000001,5000.0,8000.0,12000.0
834.6264012000001,5000.0,8000.0,12000.0
877.6864170000005,5000.0,8000.0,12000.0
850.3624170000005,5000.0,8000.0,12000.0
844.1524584000006,5000.0,8000.0,12000.0
806.0645412000006,5000.0,8000.0,12000.0
774.1864998000007,5000.0,8000.0,12000.0
782.8804170000008,5000.0,8000.0,12000.0
823.8662928000007,5000.0,8000.0,12000.0
819.7262928000007,5000.0,8000.0,12000.0
785.3642928000006,5000.0,8000.0,12000.0
822.2102514000006,5000.0,8000.0,12000.0
763.4223756000007,5000.0,8000.0,12000.0
796.5423342000006,5000.0,8000.0,12000.0
795.3003342000006,5000.0,8000.0,12000.0
796.1282928000006,5000.0,8000.0,12000.0
813.1020858000006,5000.0,8000.0,12000.0
836.2861272000006,5000.0,8000.0,12000.0
835.0441272000006,5000.0,8000.0,12000.0
880.1699616000006,5000.0,8000.0,12000.0
871.4760858000005,5000.0,8000.0,12000.0
874.3740030000006,5000.0,8000.0,12000.0
879.3419616000007,5000.0,8000.0,12000.0
858.2279202000005,5000.0,8000.0,12000.0
914.9458788000004,5000.0,8000.0,12000.0
934.8176718000004,5000.0,8000.0,12000.0
925.7097546000006,5000.0,8000.0,12000.0
960.4856718000004,5000.0,8000.0,12000.0
939.3716304000005,5000.0,8000.0,12000.0
889.2777960000004,5000.0,8000.0,12000.0
902.5256718000005,5000.0,8000.0,12000.0
929.4356304000005,5000.0,8000.0,12000.0
943.5115476000005,5000.0,8000.0,12000.0
942.6835476000006,5000.0,8000.0,12000.0
939.7855890000005,5000.0,8000.0,12000.0
906.2516304000005,5000.0,8000.0,12000.0
931.9195476000006,5000.0,8000.0,12000.0
886.3795062000005,5000.0,8000.0,12000.0
872.3036718000005,5000.0,8000.0,12000.0
866.0937132000004,5000.0,8000.0,12000.0
916.1875062000005,5000.0,8000.0,12000.0
885.9655062000005,5000.0,8000.0,12000.0
854.5015062000006,5000.0,8000.0,12000.0
852.4315476000005,5000.0,8000.0,12000.0
865.6793406000005,5000.0,8000.0,12000.0
854.9153820000005,5000.0,8000.0,12000.0
853.2594234000004,5000.0,8000.0,12000.0
858.6413820000005,5000.0,8000.0,12000.0
847.8774234000005,5000.0,8000.0,12000.0
874.3733406000005,5000.0,8000.0,12000.0
832.5593406000005,5000.0,8000.0,12000.0
839.1832578000004,5000.0,8000.0,12000.0
874.7872164000004,5000.0,8000.0,12000.0
848.7051336000004,5000.0,8000.0,12000.0
905.0090094000003,5000.0,8000.0,12000.0
938.1289680000006,5000.0,8000.0,12000.0
931.9190094000006,5000.0,8000.0,12000.0
998.1589266000004,5000.0,8000.0,12000.0
999.4009266000005,5000.0,8000.0,12000.0
992.3630094000006,5000.0,8000.0,12000.0
1002.7129680000006,5000.0,8000.0,12000.0
1008.5089266000004,5000.0,8000.0,12000.0
1039.9729266000004,5000.0,8000.0,12000.0
991.5350094000006,5000.0,8000.0,12000.0
924.4670508000006,5000.0,8000.0,12000.0
932.3329680000006,5000.0,8000.0,12000.0
866.0930508000006,5000.0,8000.0,12000.0
952.6189266000005,5000.0,8000.0,12000.0
962.9689680000004,5000.0,8000.0,12000.0
995.2609266000005,5000.0,8000.0,12000.0
1038.7307196000004,5000.0,8000.0,12000.0
1078.8885954000004,5000.0,8000.0,12000.0
1076.8186368000004,5000.0,8000.0,12000.0
1033.3487196000003,5000.0,8000.0,12000.0
1021.7565540000006,5000.0,8000.0,12000.0
979.9427196000006,5000.0,8000.0,12000.0
1044.9406782000003,5000.0,8000.0,12000.0
1057.3606782000006,5000.0,8000.0,12000.0
1065.6405954000006,5000.0,8000.0,12000.0
1025.4827196000006,5000.0,8000.0,12000.0
1020.5147610000006,5000.0,8000.0,12000.0
1035.8326368000005,5000.0,8000.0,12000.0
1028.3807196000005,5000.0,8000.0,12000.0
1035.8326368000005,5000.0,8000.0,12000.0
998.1587196000004,5000.0,8000.0,12000.0
958.0008852000005,5000.0,8000.0,12000.0
965.4529680000006,5000.0,8000.0,12000.0
984.9109680000007,5000.0,8000.0,12000.0
960.0709680000007,5000.0,8000.0,12000.0
921.9830508000006,5000.0,8000.0,12000.0
890.9332164000006,5000.0,8000.0,12000.0
890.1052164000006,5000.0,8000.0,12000.0
826.7632578000005,5000.0,8000.0,12000.0
837.1131336000004,5000.0,8000.0,12000.0
838.3552164000006,5000.0,8000.0,12000.0
847.4631750000007,5000.0,8000.0,12000.0
880.5831336000006,5000.0,8000.0,12000.0
880.1691750000007,5000.0,8000.0,12000.0
880.1691750000007,5000.0,8000.0,12000.0
870.2332164000006,5000.0,8000.0,12000.0
848.2911750000004,5000.0,8000.0,12000.0
817.2411750000003,5000.0,8000.0,12000.0
833.3871750000004,5000.0,8000.0,12000.0
854.0872164000003,5000.0,8000.0,12000.0
892.1751750000004,5000.0,8000.0,12000.0
892.1751750000004,5000.0,8000.0,12000.0
887.6212578000005,5000.0,8000.0,12000.0
925.7091750000004,5000.0,8000.0,12000.0
929.0211336000004,5000.0,8000.0,12000.0
902.5252578000005,5000.0,8000.0,12000.0
919.0853406000004,5000.0,8000.0,12000.0
919.9132578000006,5000.0,8000.0,12000.0
858.6412992000006,5000.0,8000.0,12000.0
859.8832992000006,5000.0,8000.0,12000.0
888.4492578000006,5000.0,8000.0,12000.0
927.3652164000006,5000.0,8000.0,12000.0
934.4031336000005,5000.0,8000.0,12000.0
973.3190508000006,5000.0,8000.0,12000.0
966.6950094000003,5000.0,8000.0,12000.0
1006.0249266000005,5000.0,8000.0,12000.0
972.9049680000004,5000.0,8000.0,12000.0
966.6950094000003,5000.0,8000.0,12000.0
955.5164712000004,5000.0,8000.0,12000.0
972.9043470000004,5000.0,8000.0,12000.0
1035.4182228000006,5000.0,8000.0,12000.0
1010.1641400000004,5000.0,8000.0,12000.0
1030.0362228000006,5000.0,8000.0,12000.0
975.8022642000005,5000.0,8000.0,12000.0
990.2923884000004,5000.0,8000.0,12000.0
1008.5082642000006,5000.0,8000.0,12000.0
1007.6803056000006,5000.0,8000.0,12000.0
991.1204298000004,5000.0,8000.0,12000.0
1004.3683470000005,5000.0,8000.0,12000.0
947.6505540000006,5000.0,8000.0,12000.0
991.1204712000003,5000.0,8000.0,12000.0
961.3125126000004,5000.0,8000.0,12000.0
960.0705540000005,5000.0,8000.0,12000.0
959.6564712000004,5000.0,8000.0,12000.0
963.7963884000004,5000.0,8000.0,12000.0
1001.0562642000003,5000.0,8000.0,12000.0
1070.1941400000005,5000.0,8000.0,12000.0
1083.4420158000005,5000.0,8000.0,12000.0
1116.5619744000005,5000.0,8000.0,12000.0
1083.4420158000005,5000.0,8000.0,12000.0
1080.1300158000004,5000.0,8000.0,12000.0
1119.8738916000004,5000.0,8000.0,12000.0
1077.6460158000004,5000.0,8000.0,12000.0
1071.4360572000003,5000.0,8000.0,12000.0
1039.5580986000004,5000.0,8000.0,12000.0
1023.4120158000005,5000.0,8000.0,12000.0
1050.7360986000006,5000.0,8000.0,12000.0
1051.1501400000006,5000.0,8000.0,12000.0
1054.4621814000006,5000.0,8000.0,12000.0
1053.2202228000006,5000.0,8000.0,12000.0
967.5224298000006,5000.0,8000.0,12000.0
1027.1382642000005,5000.0,8000.0,12000.0
984.4963470000006,5000.0,8000.0,12000.0
965.4525126000005,5000.0,8000.0,12000.0
938.5424712000006,5000.0,8000.0,12000.0
933.9884298000006,5000.0,8000.0,12000.0
941.4403470000005,5000.0,8000.0,12000.0
904.5944298000006,5000.0,8000.0,12000.0
942.6823470000005,5000.0,8000.0,12000.0
1022.1703884000005,5000.0,8000.0,12000.0
1032.1063470000006,5000.0,8000.0,12000.0
1006.0243470000004,5000.0,8000.0,12000.0
970.4204298000006,5000.0,8000.0,12000.0
929.0205126000006,5000.0,8000.0,12000.0
941.8544298000006,5000.0,8000.0,12000.0
982.4263056000005,5000.0,8000.0,12000.0
986.1522228000006,5000.0,8000.0,12000.0
1008.0943056000006,5000.0,8000.0,12000.0
1009.3363056000005,5000.0,8000.0,12000.0
978.2863056000006,5000.0,8000.0,12000.0
986.1522228000003,5000.0,8000.0,12000.0
991.9481400000003,5000.0,8000.0,12000.0
989.0501814000004,5000.0,8000.0,12000.0
1011.4062228000006,5000.0,8000.0,12000.0
1014.3042228000006,5000.0,8000.0,12000.0
1013.4762642000005,5000.0,8000.0,12000.0
1006.4383884000006,5000.0,8000.0,12000.0
1011.4063470000006,5000.0,8000.0,12000.0
944.3383884000006,5000.0,8000.0,12000.0
937.7144712000006,5000.0,8000.0,12000.0
933.1605540000006,5000.0,8000.0,12000.0
958.0005954000005,5000.0,8000.0,12000.0
1002.2984712000006,5000.0,8000.0,12000.0
1002.2984712000006,5000.0,8000.0,12000.0
1027.1384712000006,5000.0,8000.0,12000.0
1034.1764298000007,5000.0,8000.0,12000.0
965.8665540000005,5000.0,8000.0,12000.0
970.0065540000005,5000.0,8000.0,12000.0
969.5925540000005,5000.0,8000.0,12000.0
951.3766782000005,5000.0,8000.0,12000.0
948.0647196000006,5000.0,8000.0,12000.0
955.1026782000005,5000.0,8000.0,12000.0
950.1347196000005,5000.0,8000.0,12000.0
985.3246782000007,5000.0,8000.0,12000.0
973.7327610000007,5000.0,8000.0,12000.0
972.4908024000006,5000.0,8000.0,12000.0
972.9047610000007,5000.0,8000.0,12000.0
969.5927610000007,5000.0,8000.0,12000.0
953.4469266000007,5000.0,8000.0,12000.0
898.7989266000008,5000.0,8000.0,12000.0
926.1228852000005,5000.0,8000.0,12000.0
926.9509266000007,5000.0,8000.0,12000.0
933.1608438000006,5000.0,8000.0,12000.0
961.3128438000006,5000.0,8000.0,12000.0
903.3530508000007,5000.0,8000.0,12000.0
938.1288438000006,5000.0,8000.0,12000.0
998.5728024000007,5000.0,8000.0,12000.0
956.7589266000007,5000.0,8000.0,12000.0
923.6389680000007,5000.0,8000.0,12000.0
962.9688852000007,5000.0,8000.0,12000.0
959.6568852000007,5000.0,8000.0,12000.0
958.0008852000008,5000.0,8000.0,12000.0
951.7909266000007,5000.0,8000.0,12000.0
